gvkey,datadate,fyearq,fqtr,atq,ltq,niq,saleq,oancfy,capxy,epspxq,ceqq,cheq,dlttq,dlcq
162254,2019-12-31,2019,4.0,9476.0,6578.0,43.0,1432.0,1454.0,370.0,0.35,2507.0,503.0,3590.0,525.0
162254,2020-03-31,2020,1.0,9545.0,6709.0,218.0,1460.0,259.0,119.0,1.89,2448.0,608.0,3531.0,778.0
162254,2020-06-30,2020,2.0,9506.0,6637.0,107.0,1193.0,638.0,207.0,0.93,2487.0,575.0,3172.0,1074.0
162254,2020-09-30,2020,3.0,9769.0,6885.0,207.0,1411.0,1069.0,279.0,1.77,2508.0,650.0,3331.0,989.0
162254,2020-12-31,2020,4.0,10909.0,7014.0,1453.0,1591.0,1343.0,364.0,12.56,3526.0,1488.0,3435.0,532.0
162254,2021-03-31,2021,1.0,10756.0,6849.0,322.0,1798.0,116.0,92.0,2.85,3542.0,1122.0,3322.0,533.0
162254,2021-06-30,2021,2.0,11220.0,7063.0,538.0,2198.0,543.0,202.0,4.83,3798.0,1083.0,3337.0,535.0
162254,2021-09-30,2021,3.0,11583.0,7312.0,506.0,2266.0,1173.0,304.0,4.7,3919.0,1368.0,3921.0,138.0
162254,2021-12-31,2021,4.0,11975.0,7438.0,524.0,2275.0,1757.0,467.0,4.86,4189.0,546.0,3376.0,828.0
162254,2022-03-31,2022,1.0,12426.0,7473.0,502.0,2538.0,316.0,137.0,4.64,4607.0,614.0,3355.0,904.0
162254,2022-06-30,2022,2.0,12713.0,7488.0,434.0,2486.0,811.0,261.0,4.06,4880.0,790.0,3242.0,853.0
162254,2022-09-30,2022,3.0,21337.0,16043.0,191.0,2301.0,1278.0,400.0,1.77,4950.0,9671.0,11565.0,1020.0
162254,2022-12-31,2022,4.0,26272.0,20167.0,767.0,2348.0,1819.0,543.0,7.08,5637.0,1508.0,13737.0,1389.0
162254,2023-03-31,2023,1.0,26090.0,19960.0,91.0,2853.0,-96.0,164.0,0.87,5661.0,1167.0,13755.0,1474.0
162254,2023-06-30,2023,2.0,25649.0,19561.0,220.0,2795.0,666.0,309.0,2.01,5624.0,1296.0,13236.0,1596.0
162254,2023-09-30,2023,3.0,25538.0,18589.0,951.0,2723.0,1069.0,440.0,8.74,6491.0,1357.0,12625.0,1496.0
162254,2023-12-31,2023,4.0,26597.0,19045.0,698.0,2569.0,1899.0,568.0,6.46,7091.0,1805.0,12626.0,1472.0
162254,2024-03-31,2024,1.0,26033.0,18502.0,121.0,2611.0,101.0,137.0,1.11,7071.0,1483.0,11314.0,2525.0
162254,2024-06-30,2024,2.0,25812.0,18203.0,155.0,2651.0,393.0,242.0,1.43,7166.0,1185.0,11340.0,2063.0
162254,2024-09-30,2024,3.0,25892.0,18174.0,116.0,2648.0,472.0,330.0,1.08,7274.0,813.0,11649.0,1690.0
162887,2005-03-31,2005,1.0,25.365,2.931,-5.986,0.0,-5.108,0.224,-0.29,-54.65,21.752,0.0,0.0
162887,2005-06-30,2005,2.0,70.077,3.016,-6.384,0.0,-10.298,0.97,-0.29,67.061,66.585,0.0,0.0
162887,2005-09-30,2005,3.0,64.277,3.161,-6.33,0.0,-15.895,2.395,-0.25,61.116,59.454,0.0,0.0
162887,2005-12-31,2005,4.0,56.726,7.314,-12.067,0.0,-22.554,4.677,-0.48,49.412,50.525,0.0,0.0
162887,2006-03-31,2006,1.0,47.488,7.206,-10.919,0.015,-11.375,1.043,-0.43,40.282,38.674,0.0,0.0
162887,2006-06-30,2006,2.0,84.622,6.615,-11.169,0.479,-24.989,2.221,-0.41,78.007,72.343,1.35,0.15
162887,2006-09-30,2006,3.0,75.536,9.19,-13.438,0.841,-33.762,2.841,-0.48,66.346,64.678,2.16,0.54
162887,2006-12-31,2006,4.0,64.553,7.725,-11.073,0.835,-43.735,3.352,-0.39,56.828,54.509,2.118,0.908
162887,2007-03-31,2007,1.0,105.461,69.059,-10.929,1.012,-8.41,0.327,-0.39,36.402,93.176,62.149,1.289
162887,2007-06-30,2007,2.0,96.527,69.85,-11.336,0.863,-16.037,0.718,-0.4,26.677,84.2,61.719,1.375
162887,2007-09-30,2007,3.0,85.489,68.165,-11.384,1.224,-26.043,0.848,-0.4,17.324,74.279,61.375,1.375
162887,2007-12-31,2007,4.0,77.259,70.144,-12.229,1.528,-33.207,3.443,-0.43,7.115,64.323,61.031,1.375
162887,2008-03-31,2008,1.0,68.962,71.854,-13.814,1.862,-16.459,1.06,-0.47,-2.892,50.584,62.788,2.275
162887,2008-06-30,2008,2.0,57.053,71.761,-14.966,1.982,-28.36,1.452,-0.51,-14.708,37.859,62.219,2.275
162887,2008-09-30,2008,3.0,43.075,70.368,-15.631,1.921,-39.977,2.061,-0.53,-27.293,25.383,61.65,2.275
162887,2008-12-31,2008,4.0,44.366,82.979,-14.445,4.073,-37.451,2.492,-0.49,-38.613,27.068,61.425,1.931
162887,2009-03-31,2009,1.0,77.946,62.792,-13.142,5.212,-9.372,0.95,-0.33,15.154,61.452,42.706,1.588
162887,2009-06-30,2009,2.0,65.101,63.124,-15.33,6.751,-20.408,1.704,-0.33,1.977,48.874,43.667,1.244
162887,2009-09-30,2009,3.0,53.956,63.057,-13.523,7.259,-30.216,2.529,-0.29,-9.101,37.718,44.683,0.9
162887,2009-12-31,2009,4.0,46.948,65.393,-11.529,10.471,-39.389,2.992,-0.25,-18.445,28.016,45.757,0.9
162887,2010-03-31,2010,1.0,68.314,21.587,-20.273,9.545,-10.437,0.958,-0.4,46.727,49.921,4.968,0.9
162887,2010-06-30,2010,2.0,60.565,19.547,-11.687,11.786,-19.742,2.441,-0.2,41.018,40.081,3.283,0.9
162887,2010-09-30,2010,3.0,54.105,18.861,-13.398,11.664,-29.212,4.534,-0.23,35.244,31.573,0.0,0.75
162887,2010-12-31,2010,4.0,77.164,16.171,-9.812,15.636,-42.676,6.86,-0.16,60.993,48.552,0.0,0.525
162887,2011-03-31,2011,1.0,66.555,13.193,-11.85,14.174,-9.289,1.791,-0.19,53.362,38.545,0.0,0.3
162887,2011-06-30,2011,2.0,136.369,14.794,-7.367,21.417,-11.815,2.951,-0.11,121.575,106.017,0.0,0.075
162887,2011-09-30,2011,3.0,128.793,15.728,-13.278,18.254,-18.556,4.457,-0.2,113.065,97.317,0.0,0.0
162887,2011-12-31,2011,4.0,120.475,15.985,-12.251,22.421,-30.126,8.006,-0.18,104.49,81.911,0.0,0.0
162887,2012-03-31,2012,1.0,117.962,18.411,-14.064,20.095,-10.164,2.32,-0.21,99.551,70.184,0.0,0.0
162887,2012-06-30,2012,2.0,110.522,19.214,-14.691,23.45,-16.493,5.202,-0.21,91.308,61.188,0.0,0.0
162887,2012-09-30,2012,3.0,102.796,22.543,-17.263,23.089,-22.543,8.096,-0.25,80.253,53.385,0.0,0.0
162887,2012-12-31,2012,4.0,106.0,29.0,-8.482,33.266,-33.1,9.5,-0.12,77.0,48.7,6.8,0.2
162887,2013-03-31,2013,1.0,98.8,25.2,-11.1,29.6,-4.5,1.4,-0.16,73.6,45.3,6.3,0.7
162887,2013-06-30,2013,2.0,102.3,30.0,-10.1,35.8,-3.6,3.4,-0.14,72.3,46.4,5.8,1.2
162887,2013-09-30,2013,3.0,110.1,35.4,-6.0,42.9,-2.0,5.6,-0.08,74.7,47.6,5.2,1.8
162887,2013-12-31,2013,4.0,122.5,38.4,-2.6,51.7,2.4,7.9,-0.04,84.1,54.6,4.6,2.2
162887,2014-03-31,2014,1.0,124.9,34.9,-12.5,47.1,-2.4,3.9,-0.17,90.0,57.4,4.1,2.2
162887,2014-06-30,2014,2.0,139.7,40.1,-6.0,58.8,3.8,7.9,-0.08,99.6,61.3,3.5,2.3
162887,2014-09-30,2014,3.0,159.4,44.4,-5.2,69.0,15.2,11.6,-0.07,115.0,74.9,2.9,2.3
162887,2014-12-31,2014,4.0,184.6,44.4,1.3,84.3,23.6,16.2,0.02,140.2,83.6,2.3,2.3
162887,2015-03-31,2015,1.0,189.3,40.7,-12.9,72.8,3.4,8.0,-0.17,148.6,83.8,1.7,2.4
162887,2015-06-30,2015,2.0,218.4,47.7,-3.7,93.2,19.8,14.3,-0.05,170.7,97.5,1.1,2.4
162887,2015-09-30,2015,3.0,256.7,63.4,-42.5,105.2,37.7,21.7,-0.53,193.3,113.3,0.4,2.5
162887,2015-12-31,2015,4.0,292.0,70.8,1.5,130.8,49.0,33.3,0.02,221.2,115.2,0.0,2.3
162887,2016-03-31,2016,1.0,299.4,68.2,-19.2,116.2,-0.2,11.5,-0.23,231.2,106.5,0.0,1.7
162887,2016-06-30,2016,2.0,332.8,86.4,-20.2,137.3,19.9,22.0,-0.24,246.4,115.6,6.0,0.0
162887,2016-09-30,2016,3.0,361.9,100.1,-18.8,148.6,42.9,38.1,-0.22,261.8,127.3,6.0,0.0
162887,2016-12-31,2016,4.0,402.8,119.0,-7.4,171.2,56.2,55.7,-0.09,283.8,123.7,0.0,0.0
162887,2017-03-31,2017,1.0,467.2,189.4,-41.7,142.3,0.3,22.9,-0.49,277.8,181.1,6.7,75.0
162887,2017-06-30,2017,2.0,795.6,441.9,2.9,170.6,14.6,34.9,0.03,353.7,496.6,327.2,0.0
162887,2017-09-30,2017,3.0,842.9,458.9,-2.0,184.6,50.8,48.4,-0.02,384.0,525.8,330.7,0.0
162887,2017-12-31,2017,4.0,904.1,484.7,-9.4,221.0,92.0,66.0,-0.11,419.4,548.6,334.3,0.0
162887,2018-03-31,2018,1.0,896.8,475.1,-24.2,184.4,-8.7,15.3,-0.28,421.7,534.2,338.7,0.0
162887,2018-06-30,2018,2.0,1007.5,525.4,30.2,242.5,32.7,25.6,0.34,482.1,606.4,342.3,0.0
162887,2018-09-30,2018,3.0,1114.3,552.1,46.6,266.7,89.5,49.4,0.53,562.2,669.0,346.1,0.0
162887,2018-12-31,2018,4.0,1916.0,1252.7,-179.7,338.0,123.2,67.1,-2.03,663.3,1385.6,1017.6,0.0
162887,2019-03-31,2019,1.0,1974.0,1305.4,-26.9,280.5,11.8,39.3,-0.3,668.6,1358.0,1067.1,12.3
162887,2019-06-30,2019,2.0,2065.9,1377.6,-10.5,336.4,76.3,86.2,-0.12,688.3,1377.5,1086.6,14.1
162887,2019-09-30,2019,3.0,2185.7,1421.4,45.8,396.3,170.8,135.9,0.5,764.3,1429.9,1095.9,14.8
162887,2019-12-31,2019,4.0,2395.0,1512.4,92.7,462.8,314.5,180.0,1.01,882.6,1533.3,1146.5,14.2
162887,2020-03-31,2020,1.0,2447.9,1513.4,19.9,405.1,1.9,33.2,0.22,934.5,1510.5,1163.9,14.5
162887,2020-06-30,2020,2.0,3521.8,2167.9,46.3,451.8,156.0,91.4,0.49,1353.9,2508.8,1746.5,15.1
162887,2020-09-30,2020,3.0,3833.2,2333.9,72.2,500.9,303.6,138.8,0.75,1499.3,2603.8,1802.7,15.8
162887,2020-12-31,2020,4.0,4290.5,2464.0,355.2,568.9,475.6,199.0,3.7,1826.5,2707.7,1823.0,25.3
162887,2021-03-31,2021,1.0,4389.8,2486.6,56.5,505.0,27.8,99.7,0.59,1903.2,2632.6,1854.3,18.2
162887,2021-06-30,2021,2.0,4503.8,2506.2,78.4,595.1,89.4,200.9,0.8,1997.6,2584.9,1875.2,18.8
162887,2021-09-30,2021,3.0,4775.9,2639.8,87.3,650.2,336.7,309.0,0.9,2136.1,2697.9,1864.2,19.3
162887,2021-12-31,2021,4.0,4863.6,2612.1,-5.3,698.2,442.5,389.2,-0.04,2251.5,2731.2,1858.3,23.8
162887,2022-03-31,2022,1.0,5057.0,2867.7,97.3,628.8,71.0,101.6,1.0,2189.3,2688.2,2120.8,20.9
162887,2022-06-30,2022,2.0,5217.4,2961.5,50.9,696.2,243.8,193.1,0.13,2255.9,2754.8,2116.3,21.2
162887,2022-09-30,2022,3.0,4899.2,3074.7,101.2,769.6,537.0,301.3,0.26,1824.5,2371.9,2111.3,20.9
162887,2022-12-31,2022,4.0,5391.7,3259.9,91.8,815.2,669.5,364.8,0.24,2131.8,2456.2,1351.9,797.3
162887,2023-03-31,2023,1.0,5515.9,3282.9,48.6,741.5,155.4,74.7,0.13,2233.0,2580.3,1347.4,795.4
162887,2023-06-30,2023,2.0,6820.7,4720.3,115.9,871.3,345.7,133.7,0.3,2100.4,3650.6,2576.0,795.6
162887,2023-09-30,2023,3.0,6596.2,4328.3,120.7,975.0,614.9,184.1,0.31,2267.9,3254.0,2573.7,145.2
162887,2023-12-31,2023,4.0,6264.5,4195.9,256.3,1034.5,748.5,236.6,0.67,2068.6,2739.3,2572.9,25.8
162887,2024-03-31,2024,1.0,6482.2,4235.4,146.4,921.0,209.2,56.9,0.38,2246.8,2915.3,2569.4,20.7
162887,2024-06-30,2024,2.0,6799.2,4364.9,143.5,1004.3,488.6,123.0,0.36,2434.3,3139.0,2572.7,21.6
162887,2024-09-30,2024,3.0,6353.8,4374.8,134.6,994.2,688.1,234.2,0.34,1979.0,2511.5,2568.9,22.3
163036,2005-03-31,2005,1.0,709.46,718.616,-18.86,509.342,-8.685,5.487,-0.58,-9.156,12.121,507.955,2.25
163036,2005-06-30,2005,2.0,732.115,612.523,20.161,618.6,23.415,15.298,0.62,119.592,3.959,365.0,0.0
163036,2005-09-30,2005,3.0,766.11,616.643,27.828,643.964,88.722,22.601,0.85,149.467,33.965,339.835,0.165
163036,2005-12-31,2005,4.0,724.407,553.272,19.499,565.851,116.977,29.735,0.59,171.135,30.736,314.898,0.102
163036,2006-03-31,2006,1.0,755.922,560.004,19.318,588.627,3.816,6.091,0.58,195.918,32.583,319.09,0.237
163036,2006-06-30,2006,2.0,799.517,569.336,28.382,642.353,29.334,15.77,0.84,230.181,25.747,318.98,0.339
163036,2006-09-30,2006,3.0,776.272,526.944,17.316,569.895,73.419,22.097,0.51,249.328,65.835,318.869,0.441
163036,2006-12-31,2006,4.0,748.515,491.651,3.877,438.579,111.847,27.192,0.11,256.864,93.258,318.758,0.442
163036,2007-03-31,2007,1.0,756.794,497.665,0.232,411.143,21.712,2.573,0.01,259.129,114.616,318.647,0.443
163036,2007-06-30,2007,2.0,801.147,530.248,8.395,465.14,53.552,5.936,0.24,270.899,144.505,318.536,0.444
163036,2007-09-30,2007,3.0,752.302,491.52,-12.012,364.05,59.727,7.451,-0.2,260.782,132.411,318.424,0.445
163036,2007-12-31,2007,4.0,647.423,405.876,-20.367,290.194,71.497,10.053,-0.48,241.547,97.574,279.226,0.04
163036,2008-03-31,2008,1.0,627.244,401.286,-15.846,250.793,-16.089,1.246,-0.41,225.958,81.825,279.216,0.041
163036,2008-06-30,2008,2.0,609.114,423.26,-45.913,282.314,-18.94,6.458,-1.19,185.854,75.192,279.205,0.042
163036,2008-09-30,2008,3.0,640.078,471.771,-18.856,266.002,-23.295,7.587,-0.44,168.307,131.21,339.194,0.043
163036,2008-12-31,2008,4.0,521.14,418.666,-58.879,192.905,-28.877,8.193,-1.24,102.474,106.891,319.182,0.044
163036,2009-03-31,2009,1.0,489.848,416.723,-30.578,159.576,-3.235,1.67,-0.73,73.125,102.55,319.171,0.045
163036,2009-06-30,2009,2.0,457.192,405.038,-22.604,175.482,25.858,1.934,-0.47,52.154,112.126,299.159,0.046
163036,2009-09-30,2009,3.0,435.311,398.295,-15.246,188.865,9.735,1.976,-0.41,37.016,96.317,299.147,0.047
163036,2009-12-31,2009,4.0,434.951,388.004,6.574,153.963,-2.746,2.103,0.16,46.947,84.098,299.135,0.048
163036,2010-03-31,2010,1.0,491.098,272.481,-31.386,161.373,-26.891,1.858,-0.38,218.617,124.817,169.089,0.049
163036,2010-06-30,2010,2.0,466.19,264.869,-19.039,211.483,-22.36,6.615,-0.2,201.321,124.586,169.076,0.05
163036,2010-09-30,2010,3.0,442.277,259.737,-20.47,180.394,-24.126,8.183,-0.21,182.54,121.413,169.063,0.051
163036,2010-12-31,2010,4.0,412.804,253.299,-24.613,147.093,-41.72,8.953,-0.26,159.505,103.234,163.801,5.301
163036,2011-03-31,2011,1.0,403.934,264.25,-21.249,162.829,-25.33,0.527,-0.22,139.684,77.615,163.791,5.299
163036,2011-06-30,2011,2.0,396.793,269.886,-15.484,206.393,-38.764,1.635,-0.16,126.907,63.103,163.777,5.3
163036,2011-09-30,2011,3.0,391.036,274.028,-11.564,217.194,-47.938,2.735,-0.12,117.008,52.917,163.764,5.302
163036,2011-12-31,2011,4.0,488.803,387.579,-16.698,192.677,-66.408,4.792,-0.18,101.224,160.062,297.455,0.054
163036,2012-03-31,2012,1.0,495.319,412.878,-19.188,219.389,-14.905,1.746,-0.2,82.441,143.007,297.769,0.056
163036,2012-06-30,2012,2.0,499.097,427.789,-12.055,271.919,-37.777,3.988,-0.13,71.308,117.723,298.094,0.057
163036,2012-09-30,2012,3.0,498.772,439.912,-13.565,291.78,-48.846,9.156,-0.13,58.86,101.733,298.433,0.059
163036,2012-12-31,2012,4.0,550.841,502.745,-12.048,287.588,-66.85,10.398,-0.12,48.096,143.5,360.895,0.06
163036,2013-03-31,2013,1.0,563.491,526.43,-11.808,319.702,-25.189,0.981,-0.12,37.061,117.666,361.467,0.062
163036,2013-06-30,2013,2.0,505.507,513.959,-48.206,398.148,-85.868,4.595,-0.5,-8.452,25.511,353.939,0.064
163036,2013-09-30,2013,3.0,533.87,528.418,12.794,402.931,-56.172,9.392,0.13,5.452,50.356,353.922,0.065
163036,2013-12-31,2013,4.0,515.839,500.471,4.529,369.111,-47.576,15.051,0.05,15.368,54.696,353.904,0.067
163036,2014-03-31,2014,1.0,542.8,530.206,-3.384,345.909,13.76,5.304,-0.03,12.594,62.766,353.886,0.069
163036,2014-06-30,2014,2.0,546.474,521.924,10.609,426.543,0.692,12.121,0.11,24.55,34.539,353.868,0.071
163036,2014-09-30,2014,3.0,609.345,574.109,8.504,434.907,30.496,14.522,0.09,35.236,67.77,353.849,30.072
163036,2014-12-31,2014,4.0,583.065,542.865,2.421,396.737,27.493,25.716,0.02,40.2,17.773,353.83,30.074
163036,2015-03-31,2015,1.0,625.456,591.48,-7.07,370.986,9.863,9.124,-0.07,33.976,36.837,353.81,55.076
163036,2015-06-30,2015,2.0,662.372,614.229,3.576,461.521,17.557,14.331,0.04,48.143,40.151,353.79,55.078
163036,2015-09-30,2015,3.0,3037.834,2882.316,-8.757,1276.063,118.769,28.313,-0.08,155.518,101.185,1996.818,30.365
163036,2015-12-31,2015,4.0,2882.038,2732.843,-10.58,1455.855,177.034,43.811,-0.1,149.195,65.063,1922.518,29.153
163036,2016-03-31,2016,1.0,2849.091,2715.157,-16.98,1397.114,-43.296,8.978,-0.15,133.934,3.728,1897.713,29.416
163036,2016-06-30,2016,2.0,2965.19,2796.069,29.441,1677.301,-32.849,22.672,0.27,169.121,6.192,1909.823,28.54
163036,2016-09-30,2016,3.0,3052.303,2751.989,125.469,1745.957,-38.087,34.127,1.13,300.314,5.85,1924.817,18.985
163036,2016-12-31,2016,4.0,2909.887,2600.267,6.411,1546.912,158.227,42.662,0.06,309.62,14.449,1785.835,16.217
163036,2017-03-31,2017,1.0,3015.89,2691.427,3.822,1533.064,-136.442,9.778,0.03,324.463,4.515,1926.641,16.144
163036,2017-06-30,2017,2.0,3130.71,2763.605,37.91,1843.297,-76.346,24.568,0.34,367.105,6.931,1887.802,12.939
163036,2017-09-30,2017,3.0,3093.045,2681.04,39.75,1878.909,-7.598,48.06,0.35,412.005,9.337,1839.072,12.165
163036,2017-12-31,2017,4.0,3006.124,2629.915,-42.701,1778.939,178.528,62.407,-0.38,376.209,57.533,1771.945,12.475
163036,2018-03-31,2018,1.0,3109.689,2708.716,23.22,1700.436,-178.325,20.113,0.2,400.973,10.069,1928.41,12.413
163036,2018-06-30,2018,2.0,3322.852,2861.381,56.622,2089.888,-168.969,49.948,0.49,461.471,13.196,1954.243,13.971
163036,2018-09-30,2018,3.0,3193.585,2655.27,73.328,2118.467,9.532,78.693,0.64,538.315,34.446,1826.962,14.62
163036,2018-12-31,2018,4.0,2932.309,2335.971,52.021,1815.98,282.83,101.411,0.45,596.338,10.127,1545.729,15.565
163036,2019-03-31,2019,1.0,3199.465,2566.994,35.708,1631.3,6.075,21.524,0.31,632.471,11.724,1775.926,77.336
163036,2019-06-30,2019,2.0,3249.971,2545.84,66.604,1904.523,178.785,45.392,0.58,704.131,10.552,1638.463,73.226
163036,2019-09-30,2019,3.0,3297.759,2518.758,78.13,1981.035,360.264,77.937,0.68,779.001,43.271,1582.942,74.65
163036,2019-12-31,2019,4.0,3249.49,2424.537,41.367,1763.573,504.046,112.87,0.36,824.953,14.096,1514.346,75.528
163036,2020-03-31,2020,1.0,3561.358,2727.82,8.767,1787.021,-50.654,28.498,0.08,833.538,163.872,1775.566,84.146
163036,2020-06-30,2020,2.0,3764.678,2848.744,78.924,1945.643,169.886,54.809,0.68,915.934,385.461,1808.518,85.861
163036,2020-09-30,2020,3.0,4014.934,3007.069,85.932,2295.45,155.146,83.508,0.74,1007.865,340.927,1796.278,91.48
163036,2020-12-31,2020,4.0,4173.671,3020.888,139.914,2530.76,260.067,112.082,1.2,1152.783,423.806,1816.144,88.96
163036,2021-03-31,2021,1.0,9379.506,4395.561,172.58,4173.775,-200.508,39.263,0.84,4983.945,19.118,2014.658,108.45
163036,2021-06-30,2021,2.0,10626.094,5143.639,497.235,5576.682,-203.776,98.293,2.4,5482.455,90.266,2391.64,102.45
163036,2021-09-30,2021,3.0,10809.148,5285.722,613.145,5508.59,903.217,160.179,3.0,5523.426,224.735,2779.935,98.47
163036,2021-12-31,2021,4.0,10714.343,5911.862,442.456,4634.809,1743.549,227.891,2.33,4802.481,42.603,3301.411,100.34
163036,2022-03-31,2022,1.0,12051.185,6915.138,639.64,5681.131,179.822,50.475,3.61,5136.047,281.802,3758.153,97.882
163036,2022-06-30,2022,2.0,12085.902,6949.549,987.21,6926.26,1127.07,119.538,5.79,5136.353,166.185,3954.357,99.389
163036,2022-09-30,2022,3.0,11537.698,6313.095,738.006,5761.462,2627.866,205.241,4.75,5224.603,84.982,3584.34,104.809
163036,2022-12-31,2022,4.0,10595.16,5632.594,384.513,4357.565,3599.231,340.152,2.64,4962.566,80.445,3382.305,107.113
163036,2023-03-31,2023,1.0,10476.916,5819.684,333.786,3883.314,654.381,105.645,2.44,4657.232,144.407,3598.24,105.376
163036,2023-06-30,2023,2.0,10733.112,6391.052,404.619,4528.89,1045.707,231.11,3.19,4342.06,89.316,4079.631,104.006
163036,2023-09-30,2023,3.0,10736.757,6156.072,451.457,4534.264,1695.173,376.596,3.62,4580.685,88.096,3812.213,102.108
163036,2023-12-31,2023,4.0,10499.452,5767.101,350.693,4150.862,2306.872,476.335,2.87,4732.351,66.156,3611.492,101.866
163036,2024-03-31,2024,1.0,11168.443,6211.735,258.781,3891.352,317.187,93.212,2.12,4956.708,697.475,4146.078,100.057
163036,2024-06-30,2024,2.0,10721.187,6416.545,344.09,4456.34,769.271,181.319,2.89,4304.642,75.569,4253.3,99.477
163036,2024-09-30,2024,3.0,10894.137,6447.464,284.783,4232.494,1499.229,280.897,2.45,4446.673,328.103,4231.938,105.398
163610,2005-03-31,2005,1.0,,,8.87,31.828,,,0.17,,,,
163610,2005-06-30,2005,2.0,,,-0.141,37.53,,,0.0,,,,
163610,2005-09-30,2005,3.0,212.092,47.457,16.821,45.245,29.49,8.788,0.32,126.393,58.33,13.0,0.0
163610,2005-12-31,2005,4.0,265.77,33.147,14.86,41.262,49.812,13.733,0.27,232.623,143.761,0.0,0.0
163610,2006-03-31,2006,1.0,291.696,35.035,19.664,50.282,17.076,1.861,0.35,256.661,155.033,0.0,0.0
163610,2006-06-30,2006,2.0,350.22,33.577,30.967,73.591,38.684,4.347,0.55,316.643,202.733,0.0,0.0
163610,2006-09-30,2006,3.0,420.85,41.417,43.645,94.661,84.114,8.365,0.77,379.433,263.874,0.0,0.0
163610,2006-12-31,2006,4.0,493.211,38.743,48.992,95.265,145.924,19.815,0.85,454.468,297.804,0.0,0.0
163610,2007-03-31,2007,1.0,2294.933,1054.836,55.586,126.608,30.831,10.154,0.82,1240.097,195.092,212.5,37.5
163610,2007-06-30,2007,2.0,2548.245,1242.283,53.693,136.654,94.804,19.626,0.78,1305.962,248.398,203.125,37.5
163610,2007-09-30,2007,3.0,2684.216,1297.827,66.681,151.735,185.589,25.814,0.96,1386.389,210.041,193.75,37.5
163610,2007-12-31,2007,4.0,2796.345,1319.489,64.652,159.296,287.781,43.266,0.93,1476.856,280.176,184.375,37.5
163610,2008-03-31,2008,1.0,3052.935,1458.449,92.29,207.214,79.345,6.399,1.31,1594.486,294.799,175.0,37.5
163610,2008-06-30,2008,2.0,2996.058,1298.079,84.864,197.16,191.552,15.068,1.2,1697.979,398.263,162.5,40.625
163610,2008-09-30,2008,3.0,4160.871,2200.484,74.963,201.444,299.422,29.619,1.05,1954.575,279.024,345.0,43.75
163610,2008-12-31,2008,4.0,14959.581,12946.333,48.855,207.26,375.112,48.812,0.68,2006.231,317.665,332.5,47.087
163610,2009-03-31,2009,1.0,15624.906,13498.804,72.222,231.553,67.72,7.929,0.99,2090.503,310.509,280.0,90.0
163610,2009-06-30,2009,2.0,20864.021,18633.131,72.058,250.417,171.348,18.421,0.99,2195.141,391.045,259.5,93.0
163610,2009-09-30,2009,3.0,19561.738,17224.277,87.454,256.264,291.328,28.565,1.2,2302.284,470.035,234.0,96.0
163610,2009-12-31,2009,4.0,21884.875,19451.228,84.254,256.554,486.593,44.742,1.15,2399.732,636.44,208.5,99.0
163610,2010-03-31,2010,1.0,23813.791,21268.889,101.163,281.62,101.56,10.748,1.37,2509.526,695.128,183.0,102.0
163610,2010-06-30,2010,2.0,27449.881,24775.694,101.688,296.155,259.319,24.274,1.37,2637.972,1019.952,367.25,112.25
163610,2010-09-30,2010,3.0,28218.225,25497.068,96.315,287.146,378.571,37.027,1.31,2684.619,620.641,391.5,242.5
163610,2010-12-31,2010,4.0,26642.259,23825.494,99.132,285.023,533.758,47.768,1.35,2777.55,698.904,325.75,252.75
163610,2011-03-31,2011,1.0,28622.491,25650.79,128.904,334.28,155.356,12.461,1.76,2937.381,769.555,260.0,263.0
163610,2011-06-30,2011,2.0,31040.873,27954.343,121.365,325.218,321.067,29.829,1.65,3049.203,827.394,190.0,267.25
163610,2011-09-30,2011,3.0,38666.73,35655.598,132.631,340.778,540.785,42.591,1.81,2973.81,560.68,370.0,231.5
163610,2011-12-31,2011,4.0,36147.864,32985.523,126.773,327.215,712.77,87.635,1.75,3121.525,875.931,837.5,50.0
163610,2012-03-31,2012,1.0,36124.101,32716.204,147.865,365.194,185.644,15.173,2.04,3372.636,1022.096,825.0,50.0
163610,2012-06-30,2012,2.0,39504.768,36097.441,143.157,351.213,365.569,33.024,1.97,3375.748,1163.395,812.5,50.0
163610,2012-09-30,2012,3.0,37540.084,33934.125,131.082,323.187,572.714,49.95,1.8,3575.859,1321.746,800.0,50.0
163610,2012-12-31,2012,4.0,37214.842,33538.284,129.472,323.371,732.954,67.809,1.78,3643.377,1699.018,969.5,163.0
163610,2013-03-31,2013,1.0,38858.537,35095.854,135.442,351.897,150.254,24.632,1.86,3720.405,1527.199,861.676,48.824
163610,2013-06-30,2013,2.0,40613.727,36719.683,153.323,371.609,381.822,49.955,2.11,3847.228,1631.874,753.971,48.824
163610,2013-09-30,2013,3.0,48884.91,44798.852,141.315,337.871,561.834,103.909,1.94,4041.869,1735.435,341.765,448.824
163610,2013-12-31,2013,4.0,64818.0,51881.0,-176.08,733.623,735.0,181.0,-1.85,12583.0,1312.0,3923.0,1135.0
163610,2014-03-31,2014,1.0,65921.0,52685.0,261.0,1063.0,519.0,51.0,2.16,12915.0,1310.0,3584.0,1297.0
163610,2014-06-30,2014,2.0,68482.0,54942.0,226.0,1016.0,891.0,98.0,1.89,13243.0,2401.0,2248.0,1683.0
